17524	145
19438	56
18615	0
18091	55
17668	53
18955	56
18437	0
17757	56
18784	0
17881	56
17535	111
19236	64
18081	99
18723	0
19037	99
18085	19
17569	123
19172	56
19324	98
19231	64
17734	98
17976	100
18601	0
17854	52
18894	0
17958	99
18919	0
17558	56
19400	64
17517	121
19304	98
18142	56
18045	64
17942	124
17461	51
18626	0
18207	106
17486	131
17867	56
19432	109
17568	14
17942	4
18141	56
17817	2
18253	109
18495	0
18746	0
17944	55
19093	56
17523	99
17992	64
18027	51
17995	100
17723	51
17522	16
18439	0
17443	98
19185	99
18413	0
17571	56
18233	141
18588	0
17503	55
19322	98
17837	56
18530	0
18290	0
17771	56
17528	98
17683	56
17847	72
19231	99
19076	99
18576	0
19419	109
18258	76
18927	0
19294	64
19169	56
17571	64
17540	56
17916	103
17605	56
18012	56
18671	0
18719	0
17524	112
18988	56
18834	0
18891	0
17543	57
17528	57
18918	0
18163	99
17838	56
17598	4
17545	142
18972	56
17545	52
17727	55
19410	56
17943	19
17600	98
17843	110
18187	123
17900	56
17473	73
17889	56
18046	63
17818	98
17584	56
17966	56
18030	91
18353	0
18432	0
17729	153
18487	0
17524	57
18605	0
17651	54
17448	55
17641	56
19097	18
17542	55
18447	0
19061	0
18083	111
19048	0
19303	99
18034	56
18167	2
18044	51
17918	19
17568	15
17908	103
17892	163
17693	6
17668	66
17468	117
17541	98
17583	99
17524	2
17523	145
18953	56
17579	100
18678	0
17506	57
18743	0
17745	65
18052	4
19106	56
17648	56
17913	4
18204	30
18518	0
17498	76
19391	56
18617	0
17534	55
17503	99
18048	56
17500	2
17576	51
18614	0
17488	51
17730	55
18298	0
17438	1
17588	55
18519	0
17643	4
17878	56
17553	99
19266	109
17517	111
17755	55
17522	65
19080	122
17522	109
17598	2
17592	55
18098	107
18333	0
17592	142
18857	0
18559	0
17543	55
18756	0
17707	57
18529	0
17531	2
17728	106
17598	83
17723	99
19086	99
18906	0
18128	135
18604	0
17456	57
17723	5
18759	0
17557	112
17983	1
17573	51
17525	112
17668	109
17731	56
17544	56
18284	99
17468	8
17806	129
17450	56
17546	109
18198	123
18509	0
18083	98
17523	144
18805	0
17502	125
17499	2
17803	55
18319	0
18263	55
18720	0
18102	44
18291	0
19130	56
18613	0
17979	19
19252	109
18813	98
17528	112
19052	0
17753	2
17790	56
17658	53
17935	56
19437	109
17584	16
17574	55
17503	0
17851	30
18200	103
18003	22
18373	0
17883	18
17860	99
17884	91
17565	149
18881	0
17976	76
17708	146
19030	55
17521	111
18960	56
17722	56
18606	0
17764	56
17529	1
18514	0
17540	98
19098	56
17538	28
18845	0
18363	0
19047	56
19288	65
17668	1
17916	51
17881	100
18831	0
17509	56
17931	82
18873	0
19314	64
17600	99
19306	64
17584	55
18491	0
17598	56
18137	106
17779	106
18454	0
19348	98
19049	0
19289	56
17854	55
19308	64
17602	79
17676	99
17713	146
19386	56
19336	98
18125	107
17717	56
17461	53
19275	99
19218	99
19121	56
17887	99
17855	56
17919	99
18331	0
17537	1
17755	54
17668	0
17541	51
17982	51
18472	0
17591	55
17754	106
17528	111
18628	0
18153	98
17829	56
18456	0
18589	0
17598	142
17961	40
19285	19
19198	64
17525	56
18275	106
17766	2
19013	56
18278	56
19309	64
17523	7
18058	13
18046	44
18064	35
18023	60
17683	53
17911	5
18799	0
18336	0
17684	99
17727	98
19246	64
17586	57
19333	98
17445	56
17778	109
17456	55
18312	0
17537	111
19423	109
17474	106
17866	162
19157	56
18793	0
17816	54
18197	131
17656	34
18083	99
17716	107
17537	27
17547	56
17554	55
17566	98
17460	65
17581	99
17469	98
17494	99
18070	2
18056	56
17464	57
18128	20
18168	98
17467	69
18933	0
18103	55
18657	0
17735	33
18027	61
19176	90
17690	130
18970	56
17734	99
17617	55
17780	64
17599	102
19244	98
18213	19
19220	109
17924	51
17843	99
18267	99
18092	51
17879	56
17692	56
18078	56
17945	4
17553	52
17991	55
18108	112
17503	57
17731	99
17843	100
17546	29
17502	51
18259	99
17541	57
17952	99
17765	55
17668	124
17747	65
17492	57
18809	55
18462	0
17734	109
17523	51
18455	0
17948	56
19225	64
17611	56
17618	55
17853	57
17693	108
17843	2
19068	55
18819	56
17881	69
17850	38
17442	55
17724	150
18273	55
17644	103
18875	0
17598	7
18186	56
18433	55
18000	103
19138	56
19302	56
17564	98
17923	1
17481	70
18179	51
19378	90
19395	64
17469	56
18940	56
19291	98
18374	0
18581	0
18409	0
18146	56
17557	19
18019	51
17744	146
18361	0
17471	55
18926	0
19369	99
17821	98
17539	0
17723	0
17514	56
17524	98
17962	64
17609	98
19019	98
17760	102
17765	66
17605	55
17490	53
17835	56
17818	2
17945	165
17725	56
19366	99
17518	99
17553	55
17500	21
19004	19
17632	56
18399	0
18158	57
17463	57
18126	52
18639	0
18827	56
19224	99
17997	59
19247	98
17833	56
17756	56
18727	0
18583	0
18477	0
17666	55
17600	67
17555	51
17459	109
18672	0
18494	0
18470	0
17931	51
19346	109
17823	56
18405	55
17564	56
18609	0
19145	56
18400	0
19183	99
17459	56
19112	56
17594	56
17885	106
17540	99
18149	55
17978	20
19221	99
17680	51
17650	98
17528	65
18866	0
18098	106
18434	0
18818	99
18288	0
17568	25
18466	0
18115	170
17983	103
17816	64
18898	0
17629	55
18296	55
17582	56
19390	56
17823	64
17449	104
18338	0
19021	123
17475	9
17793	2
19036	56
17621	2
18150	4
19216	99
17623	55
17846	109
17590	121
17860	100
19150	56
17783	53
19078	99
18932	0
18340	0
19026	123
17612	56
17511	99
17490	102
18067	99
18061	103
17571	54
17932	12
17863	56
17529	99
18647	0
17734	56
17971	19
19323	64
17475	116
18669	0
18659	0
17672	56
19095	74
18815	115
18016	56
18157	19
18002	1
17869	74
17950	135
17461	99
17540	55
18169	99
17443	99
18966	56
17608	55
17824	56
18256	109
17863	109
17441	3
18037	0
17458	56
18279	56
17832	20
19209	64
17902	56
17727	56
17529	74
18330	0
17618	51
17645	109
18013	26
17537	51
17571	55
18286	122
17711	90
17705	51
17638	100
18301	0
18579	0
18025	55
17673	56
17773	98
17884	2
18713	0
17711	99
17525	111
17508	98
18248	56
17528	110
17524	26
18229	141
17778	98
17649	99
17557	51
17994	55
17476	126
18545	0
19262	74
18233	9
17580	2
17602	142
18949	56
17652	99
18880	0
17834	56
18329	0
18360	0
18371	0
17440	55
17768	98
18250	56
19319	99
17863	115
17990	55
17813	98
18294	0
19183	98
17944	51
18022	56
18059	1
19247	99
17990	2
17523	98
17980	128
17489	98
18481	0
17509	65
17985	56
18052	61
17753	5
19343	98
17884	18
17745	98
17993	110
19181	64
18382	0
17528	55
18237	141
18087	129
18083	65
19303	56
19320	64
18757	0
17791	146
17588	56
18598	0
17548	55
17687	133
17504	57
17473	110
18836	0
17466	113
17944	56
19128	56
19264	74
17993	98
17528	0
18497	0
17437	51
19244	99
17483	102
19287	64
17446	56
19015	123
17544	51
18499	0
17943	98
19223	19
19338	98
17460	102
17745	51
19030	0
18038	56
19326	99
17590	57
17553	65
17497	55
17541	2
18943	106
17488	56
18923	0
18054	56
17738	91
17771	51
17553	19
17781	82
17758	99
18661	0
19205	56
17943	56
17794	123
18587	0
18099	61
17846	99
17715	98
17547	99
19087	99
17649	109
18229	9
18359	0
17696	16
19196	56
17971	56
18839	0
17523	53
17992	65
18658	0
19359	99
17518	112
18710	0
17985	42
18975	56
17490	55
17919	1
18631	0
17600	55
18030	135
18879	0
18132	123
19041	99
18206	56
18029	116
18488	0
18393	0
17795	108
18469	0
18540	0
17729	61
19137	56
18379	0
17503	100
17860	56
17643	99
17499	55
18921	0
18446	0
18307	0
17640	56
19197	98
19219	98
18199	5
18050	2
17505	61
17487	55
18116	0
19401	109
18718	0
18216	2
18689	0
17743	2
18853	0
19153	56
17748	56
17781	157
19069	55
18153	99
18584	0
18134	99
17753	64
17842	55
17480	55
19240	99
17706	56
18316	0
17684	98
19142	56
19105	56
17517	0
17577	72
19214	98
17811	55
17513	74
18155	48
17597	51
17531	55
17492	65
18990	56
18418	0
17680	103
17442	98
19335	64
18725	0
17947	71
18909	0
18912	0
18304	0
19158	56
19283	109
17770	55
17603	98
17671	55
17496	51
18375	0
17834	55
17750	130
17598	127
17645	98
19217	99
17512	55
17618	112
19222	99
17525	65
17468	56
17941	51
17765	102
17492	51
17528	2
17497	98
19218	98
17491	56
18259	19
18237	9
18188	135
17943	99
19086	98
18859	0
19223	64
17618	57
17928	56
19333	109
18698	0
18523	0
17863	111
19154	56
17573	78
18211	56
17525	57
17794	99
18695	0
17737	56
17523	56
18104	2
18838	0
17847	55
17539	111
17539	65
18000	9
17529	7
18629	0
17768	99
17762	56
19424	99
17863	93
17860	64
17684	53
18156	52
19051	0
17752	55
17677	5
17539	51
17852	72
17745	56
18383	0
17527	98
18224	18
17573	2
17910	39
17888	106
17559	19
17642	54
19113	56
17604	99
17965	112
17440	57
17793	99
17498	55
18489	0
17617	56
17910	25
18650	0
17781	35
17748	55
17806	120
17945	122
18255	98
18087	13
17619	128
18063	61
19271	98
17721	55
18402	55
17941	57
18934	0
17947	40
19087	98
17693	55
17581	65
18832	0
19211	56
17753	109
17781	103
19149	56
17620	2
17503	53
17886	99
17473	72
17773	55
18920	0
19067	0
18660	0
19032	56
18468	0
17743	98
17578	1
17895	19
17713	56
18220	115
17945	61
18185	99
17548	51
18947	56
17517	56
18332	0
17818	56
18204	19
17960	77
17588	65
17886	2
17968	161
19287	98
18554	0
19083	64
17959	56
19228	98
19057	74
18708	0
18210	99
18272	51
18580	0
17638	72
18681	0
19232	109
17521	56
17986	64
17514	98
17788	56
18924	0
18264	20
19097	61
17787	64
17802	55
17724	159
19434	56
18846	0
17646	106
17523	112
17520	56
18242	56
17863	0
18750	0
17503	109
18089	64
17535	109
17933	5
17480	16
17752	56
19334	56
17618	0
18597	0
18405	0
17633	55
17967	19
18255	64
17976	64
17699	87
17766	15
19081	56
17545	67
17684	125
17514	65
17535	112
19118	56
17843	53
17584	103
18227	141
17749	61
19316	99
19000	56
17555	55
17631	56
17856	99
17517	81
18486	0
18546	0
18888	0
18252	56
17542	137
18769	0
19191	99
19329	109
19190	99
17843	98
18295	0
17521	107
18783	0
19421	109
19087	64
17645	99
19059	56
17913	25
19397	99
19315	99
17523	2
17523	0
18737	0
18390	0
17524	1
17875	54
17456	56
17600	142
19104	98
18711	0
19293	64
19184	98
18262	99
17535	54
17832	99
18765	0
17781	51
19327	98
18032	56
18213	173
17951	105
18739	0
17954	2
18453	0
17601	106
17665	56
19236	98
18645	0
17872	54
17600	56
18357	0
18184	56
18299	0
17676	65
17847	56
17691	106
18266	2
18326	55
17457	107
19001	67
18344	0
17554	0
19167	56
17738	56
19425	109
18028	42
18809	0
19392	98
19064	0
18003	101
17528	1
18196	2
18381	0
17604	113
17518	65
17571	98
19202	56
19254	99
17604	55
19360	120
17529	51
17762	55
18356	0
17766	19
17475	120
18666	0
17583	55
19031	56
17945	51
19143	0
17540	57
17601	55
17860	55
18770	0
18616	0
19166	56
19235	98
17578	7
18450	0
18642	0
18217	56
18151	91
18513	0
18173	123
17745	102
17542	27
19363	98
17684	51
19266	99
19101	56
17472	111
18980	56
18192	19
17492	99
17797	67
17509	99
17459	55
18475	0
17822	99
17578	103
19029	0
17684	57
17689	155
17832	55
19085	99
17557	1
19017	56
17473	2
17588	2
17494	132
17515	65
19160	56
19163	56
17517	109
18664	0
17469	111
18213	56
18985	56
17986	55
17517	2
17599	56
18170	123
17664	56
17755	121
18284	98
18118	112
17681	56
18269	122
18558	0
18701	0
18324	0
17467	110
18752	0
17702	129
19284	64
17590	55
19352	64
17919	57
19226	99
17933	55
18416	0
19250	56
18029	20
17524	111
17992	56
17684	54
17459	110
18641	0
18387	0
19023	56
17531	99
18968	56
17791	56
17809	51
19122	56
19254	98
18127	64
17869	146
17921	2
17485	56
17860	98
17547	98
19203	109
17460	99
17570	20
18183	61
17477	56
17464	55
18590	0
18987	56
17745	2
18716	0
17557	111
17535	66
17578	5
19371	99
17461	55
18969	56
17718	55
18653	0
17539	98
18654	0
17574	72
18145	106
18206	172
17639	51
19152	56
17446	99
19044	98
17777	156
17910	163
17846	55
17452	6
18633	0
18212	98
17463	98
19046	5
19249	98
17745	109
17654	55
17942	25
17765	2
17868	0
17542	51
18070	56
17602	113
17618	56
19259	109
17789	102
17649	20
17506	56
17437	0
17521	79
19054	56
19073	55
18109	98
17720	56
19279	109
17648	99
18798	0
18159	65
17968	56
18221	109
17499	134
18560	0
18411	0
18305	0
19368	99
17467	2
18136	19
18870	0
18848	0
17731	55
17501	22
18158	61
17668	113
19236	19
17604	75
18297	55
17456	51
17498	99
17524	7
18623	0
18276	0
17513	139
17977	55
